1302	4.238
1303	4.109
1304	3.868
1305	3.663
1306	3.475
1307	3.528
1308	3.572
1309	3.925
1310	4.482
1311	4.679
1312	4.438
1313	4.352
1314	4.35
1315	4.571
1316	4.468
1317	4.196
1318	3.944
1319	3.914
1320	4.206
1321	4.719
1322	4.781
1323	5.157
1324	5.318
1325	5.018
1326	4.581
1327	3.841
1328	3.856
1329	3.926
1330	4.063
1331	3.889
1332	3.757
1333	3.606
1334	4.144
1335	4.255
1336	4.194
1337	4.167
1338	3.741
1339	3.704
1340	3.797
1341	3.826
1342	3.871
1343	4.094
1344	3.981
1345	4.161
1346	4.218
1347	4.147
1348	4.107
1349	4.004
1350	3.524
1351	3.702
1352	3.648
1353	3.91
1354	4.11
1355	4.148
1356	4.158
1357	4.074
1358	3.976
1359	3.912
1360	3.751
1361	4.007
1362	4.066
1363	3.927
1364	3.587
1365	3.737
1366	3.947
1367	3.482
1368	3.413
1369	3.349
1370	3.628
1371	3.643
1372	3.61
1373	3.434
1374	3.585
1375	3.917
1376	3.814
1377	3.895
1378	3.861
1379	3.927
1380	4.298
1381	4.117
1382	4.252
1383	4.276
1384	4.218
1385	4.105
1386	4.307
1387	4.209
1388	4.436
1389	4.313
1390	3.954
1391	3.845
1392	3.946
1393	3.678
1394	3.709
1395	3.75
1396	4.447
1397	4.424
1398	4.104
1399	4.08
1400	3.873
1401	3.964
1402	4.138
1403	4.269
1404	4.126
1405	4.195
1406	4.255
1407	4.307
1408	4.106
1409	4.288
1410	4.144
1411	4.201
1412	4.567
1413	4.507
1414	3.919
1415	3.953
1416	4.181
1417	4.308
1418	4.42
1419	3.997
1420	4.26
1421	4.33
1422	3.912
1423	3.813
1424	3.554
1425	3.603
1426	3.917
1427	3.933
1428	4.171
1429	4.322
1430	4.001
1431	3.959
1432	4.013
1433	4.312
1434	4.611
1435	4.738
1436	4.838
1437	4.826
1438	4.922
1439	4.564
1440	4.773
1441	4.73
1442	4.325
1443	4.328
1444	4.584
1445	4.587
1446	4.546
1447	4.386
1448	4.031
1449	4.094
1450	3.893
1451	4.257
1452	4.185
1453	4.479
1454	4.277
1455	4.196
1456	4.092
1457	4.49
1458	4.453
1459	4.425
1460	4.495
1461	4.509
1462	4.339
1463	4.295
1464	4.191
1465	4.335
1466	4.388
1467	4.563
1468	5.293
1469	4.922
1470	5.186
1471	5.406
1472	4.8
1473	4.488
1474	4.402
1475	4.413
1476	4.526
1477	4.441
1478	4.374
1479	3.969
1480	3.462
1481	3.401
1482	3.689
1483	3.763
1484	3.821
1485	3.819
1486	4.174
1487	4.201
1488	4.077
1489	4.259
1490	4.467
1491	4.439
1492	4.744
1493	4.63
1494	4.498
1495	4.58
1496	4.246
1497	4.591
1498	4.164
1499	4.098
1500	4.114
1501	4.295
1502	4.243
1503	4.387
1504	4.328
1505	4.544
1506	3.938
1507	3.449
1508	3.975
1509	3.9
1510	3.948
1511	3.949
1512	3.901
1513	3.782
1514	3.784
1515	3.848
1516	3.698
1517	3.404
1518	3.69
1519	3.907
1520	3.555
1521	3.519
1522	3.678
1523	3.684
1524	4.202
1525	4.236
1526	4.127
1527	4.271
1528	4.2
1529	4.04
1530	4.238
1531	4.134
1532	4.109
1533	4.236
1534	3.978
1535	3.864
1536	4.02
1537	4.066
1538	3.835
1539	3.684
1540	3.777
1541	4.378
1542	4.215
1543	4.008
1544	4.861
1545	4.761
1546	4.536
1547	4.912
1548	5.687
1549	5.36
1550	4.852
1551	4.839
1552	4.655
1553	4.736
1554	4.334
1555	4.689
1556	4.07
1557	4.677
1558	4.741
1559	4.744
1560	4.561
1561	4.286
1562	4.112
1563	4.523
1564	4.264
1565	4.425
1566	3.917
1567	4.085
1568	4.251
1569	4.227
1570	3.97
1571	3.961
1572	3.768
1573	4.017
1574	3.998
1575	4.074
1576	3.981
1577	4.036
1578	4.089
1579	4.333
1580	4.083
1581	3.988
1582	3.999
1583	4.539
1584	4.619
1585	4.717
1586	5.121
1587	4.657
1588	4.256
1589	4.405
1590	4.47
1591	4.469
1592	5.002
1593	4.869
1594	4.197
1595	4.314
1596	4.339
1597	4.033
1598	4.253
1599	4.11
1600	4.53
1601	4.858
1602	4.632
1603	4.79
1604	4.798
1605	4.764
1606	4.895
1607	4.903
1608	4.648
1609	4.511
1610	4.638
1611	3.951
1612	3.967
1613	4.018
1614	3.846
1615	3.953
1616	4.187
1617	4.093
1618	3.969
1619	4.593
1620	4.633
1621	4.347
1622	4.401
1623	4.266
1624	4.372
1625	4.453
1626	4.56
1627	4.427
1628	4.206
1629	4.138
1630	3.882
1631	3.804
1632	4.051
1633	3.915
1634	3.854
1635	3.978
1636	3.753
1637	3.597
1638	4.274
1639	4.314
1640	4.021
1641	4.375
1642	4.069
1643	3.913
1644	3.994
1645	4.267
1646	4.316
1647	4.75
1648	4.563
1649	4.444
1650	4.418
1651	4.419
1652	4.182
1653	4.807
1654	4.412
1655	4.48
1656	4.729
1657	4.619
1658	4.376
1659	4.187
1660	4.28
1661	4.267
1662	4.253
1663	4.311
1664	4.405
1665	4.819
1666	4.978
1667	4.688
1668	4.412
1669	4.312
1670	4.563
1671	4.074
1672	4.127
1673	4.231
1674	4.259
1675	4.527
1676	4.432
1677	4.572
1678	4.201
1679	3.961
1680	4.029
1681	4.169
1682	4.542
1683	4.343
1684	4.09
1685	4.059
1686	4.053
1687	4.142
1688	4.043
1689	4.336
1690	4.302
1691	4.793
1692	4.586
1693	4.007
1694	3.916
1695	4.011
1696	3.925
1697	4.167
1698	4.183
1699	4.638
1700	4.469
1701	4.408
1702	4.496
1703	4.562
1704	4.263
1705	4.294
1706	4.091
1707	4.438
1708	4.382
1709	4.387
1710	4.382
1711	4.006
1712	4.22
1713	4.473
1714	4.094
1715	4.085
1716	4.09
1717	3.514
1718	3.904
1719	4.307
1720	4.304
1721	4.278
1722	4.222
1723	4.615
1724	4.96
1725	4.278
1726	3.97
1727	4.039
1728	4.093
1729	4.115
1730	4.012
1731	4.14
1732	3.812
1733	3.698
1734	3.665
1735	3.709
1736	3.703
1737	3.765
1738	3.611
1739	3.688
1740	4.014
1741	4.114
1742	3.856
1743	3.988
1744	3.964
1745	4.152
1746	4.041
1747	3.949
1748	4.194
1749	4.256
1750	4.037
1751	4.347
1752	4.286
1753	4.233
1754	4.247
1755	3.991
1756	4.071
1757	4.153
1758	4.27
1759	4.497
1760	4.701
1761	4.741
1762	4.575
1763	4.649
1764	4.204
1765	4.193
1766	4.224
1767	4.14
1768	4.289
1769	4.303
1770	4.523
1771	3.989
1772	3.971
1773	4.377
1774	4.526
1775	4.745
1776	4.418
1777	3.996
1778	3.933
1779	4.051
1780	3.933
1781	4.225
1782	4.159
1783	4.012
1784	4.017
1785	4.058
1786	4.017
1787	4.091
1788	4.113
1789	4.08
1790	4.193
1791	4.166
1792	3.78
1793	3.611
1794	3.619
1795	3.645
1796	3.666
1797	3.632
1798	3.564
1799	3.938
1800	3.927
1801	3.971
1802	4.425
1803	4.517
1804	4.066
1805	3.989
1806	3.857
1807	3.805
1808	3.859
1809	3.753
1810	3.729
1811	3.77
1812	3.634
1813	3.609
1814	4.002
1815	4.001
1816	3.982
1817	3.982
1818	4.244
1819	4.316
1820	4.294
1821	4.513
1822	4.265
1823	4.321
1824	4.247
1825	4.28
1826	4.511
1827	4.201
1828	4.031
1829	3.974
1830	3.796
1831	3.805
1832	3.778
1833	3.97
1834	3.972
1835	3.891
1836	3.778
1837	3.788
1838	3.676
1839	3.538
1840	3.33
1841	3.832
1842	4.424
1843	3.944
1844	4.095
1845	4.42
1846	4.24
1847	4.184
1848	4.605
1849	4.751
1850	4.541
1851	4.194
1852	4.4
1853	4.24
1854	4.751
1855	4.62
1856	4.332
1857	3.998
1858	3.884
1859	3.911
1860	4.034
1861	4.245
1862	4.298
1863	4.185
1864	4.534
1865	4.552
1866	4.401
1867	4.417
1868	4.258
1869	3.957
1870	3.875
1871	3.903
1872	4.017
1873	4.017
1874	4.489
1875	4.733
1876	4.769
1877	3.792
1878	4.165
1879	4.46
1880	4.187
1881	3.878
1882	3.749
1883	3.881
1884	4.053
1885	4.085
1886	4.104
1887	4.51
1888	4.536
1889	4.441
1890	4.333
1891	4.209
1892	4.35
1893	4.803
1894	4.475
1895	4.64
1896	4.262
1897	4.254
1898	4.375
1899	4.415
1900	4.554
1901	4.511
1902	4.499
1903	4.504
1904	4.432
1905	4.387
1906	4.62
1907	4.743
1908	4.778
1909	5.257
1910	4.499
1911	4.588
1912	4.22
1913	4.3
1914	4.267
1915	4.512
1916	4.391
1917	4.366
1918	5.154
1919	4.916
1920	4.627
1921	4.475
1922	4.504
1923	4.574
1924	4.65
1925	4.064
1926	4.444
1927	4.222
1928	4.605
1929	4.638
1930	4.554
1931	4.293
1932	3.877
1933	3.44
1934	3.616
1935	3.633
1936	3.609
1937	3.787
1938	3.936
1939	3.812
1940	3.845
1941	3.845
1942	3.84
1943	3.439
1944	3.597
1945	3.703
1946	3.507
1947	3.21
1948	3.209
1949	3.572
1950	3.409
1951	3.635
1952	4.282
1953	4.206
1954	4.051
1955	3.749
1956	3.971
1957	4.352
1958	4.463
1959	3.864
1960	4.034
1961	3.927
1962	3.781
1963	4.295
1964	4.322
1965	4.268
1966	4.223
1967	4.238
1968	4.165
1969	4.167
1970	4.182
1971	4.13
1972	4.071
1973	4.123
1974	4.083
1975	4.476
1976	4.064
1977	4.158
1978	4.058
1979	3.616
1980	3.481
1981	3.572
1982	3.579
1983	3.679
1984	4.17
1985	4.308
1986	4.115
1987	4.05
1988	3.9
1989	4.188
1990	3.955
1991	3.867
1992	3.926
1993	3.644
1994	3.408
1995	3.494
1996	3.429
1997	3.661
1998	3.647
1999	3.41
2000	3.56
2001	3.674
2002	3.704
2003	3.956
2004	4.032
2005	3.985
2006	4.137
2007	4.264
2008	3.625
2009	3.72
2010	4.251
2011	4.443
2012	4.412
2013	4.584
2014	4.242
2015	4.224
2016	4.026
2017	4.317
2018	3.959
2019	4.042
2020	4.425
2021	4.357
2022	4.538
2023	4.502
2024	4.15
2025	4.348
2026	4.35
2027	4.171
2028	3.696
2029	4.003
2030	3.77
2031	3.904
2032	3.841
2033	4.121
2034	3.834
2035	4.055
2036	4.157
2037	4.94
2038	4.898
2039	4.908
2040	4.9
2041	4.942
2042	4.48
2043	4.737
2044	4.9
2045	5.028
2046	4.724
2047	4.762
2048	4.873
2049	4.54
2050	4.075
2051	4.121
2052	4.39
2053	3.878
2054	4.204
2055	4.293
2056	4.091
2057	4.208
2058	4.146
2059	4.321
2060	4.046
2061	4.103
2062	3.952
2063	3.9
2064	3.931
2065	4.01
2066	4.11
2067	4.221
2068	4.22
2069	4.102
2070	4.279
2071	4.211
2072	4.379
2073	4.586
2074	4.471
2075	4.474
2076	4.52
2077	4.549
2078	4.576
2079	4.171
2080	3.679
2081	4.041
2082	3.91
2083	4.201
2084	4.499
2085	4.541
2086	4.741
2087	4.863
2088	4.844
2089	4.891
2090	4.858
2091	4.73
2092	4.772
2093	4.958
2094	5.171
2095	5.148
2096	5.261
2097	4.804
2098	4.767
2099	4.155
2100	3.966
2101	3.881
2102	3.959
2103	4.025
2104	4.054
2105	4.065
2106	3.886
2107	4.136
2108	4.05
2109	4.198
2110	4.341
2111	4.441
2112	4.069
2113	4.112
2114	4.581
2115	4.644
2116	4.443
2117	4.512
2118	4.43
2119	4.577
2120	4.319
2121	4.087
2122	4.472
2123	4.683
2124	4.826
2125	4.71
2126	4.524
2127	4.563
2128	4.67
2129	4.663
2130	4.566
2131	4.757
2132	5.066
2133	5.07
2134	5.046
2135	4.925
2136	4.519
2137	4.342
2138	4.476
2139	3.94
2140	3.752
2141	3.726
2142	3.738
2143	3.771
2144	3.657
2145	3.802
2146	3.885
2147	4.056
2148	4.049
2149	4.126
2150	4.14
2151	4.498
2152	4.713
2153	4.856
2154	4.844
2155	5.119
2156	4.766
2157	4.819
2158	4.078
2159	4.38
2160	4.405
2161	4.223
2162	4.146
2163	4.832
2164	4.727
2165	4.325
2166	4.211
2167	4.13
2168	4.341
2169	4.612
2170	4.599
2171	4.252
2172	4.453
2173	4.514
2174	4.55
2175	4.173
2176	4.1
2177	3.805
2178	4.337
2179	4.521
2180	4.377
2181	4.572
2182	4.841
2183	5.011
2184	5.062
2185	4.947
2186	4.997
2187	4.546
2188	4.374
2189	3.888
2190	4.376
2191	4.462
2192	4.612
2193	3.889
2194	3.856
2195	4.019
2196	4.273
2197	4.58
2198	4.531
2199	4.071
2200	3.946
2201	4.012
2202	3.886
2203	4.477
2204	4.369
2205	4.679
2206	4.306
2207	4.353
2208	4.599
2209	4.606
2210	4.329
2211	4.221
2212	4.337
2213	4.279
2214	4.269
2215	4.285
2216	4.424
2217	4.042
2218	4.305
2219	4.318
2220	4.244
2221	4.026
2222	4.521
2223	4.773
2224	4.669
2225	4.543
2226	4.528
2227	4.792
2228	4.948
2229	4.553
2230	4.796
2231	4.3
2232	4.409
2233	4.318
2234	3.846
2235	3.883
2236	4.032
2237	3.985
2238	4.207
2239	4.042
2240	4.417
2241	4.888
2242	4.703
2243	5.009
2244	4.345
2245	4.848
2246	5.185
2247	4.669
2248	4.83
2249	4.87
2250	4.135
2251	4.011
2252	3.666
2253	3.686
2254	3.966
2255	3.84
2256	3.735
2257	3.937
2258	4.17
2259	4.098
2260	4.78
2261	4.735
2262	4.781
2263	4.534
2264	4.526
2265	4.535
2266	4.864
2267	5.15
2268	5.496
2269	5.4
2270	5.063
2271	5.093
2272	4.482
2273	4.396
2274	4.691
2275	4.401
2276	4.196
2277	3.963
2278	3.858
2279	3.526
2280	3.826
2281	3.957
2282	3.661
2283	3.71
2284	4.167
2285	4.266
2286	4.504
2287	4.439
2288	4.31
2289	4.174
2290	3.933
2291	3.913
2292	3.803
2293	3.96
2294	3.977
2295	3.95
2296	4.181
2297	4.224
2298	3.971
2299	4.173
2300	4.651
2301	5.108
2302	5.151
2303	5.239
2304	5.142
2305	4.287
2306	3.954
2307	3.947
2308	3.943
2309	3.488
2310	3.409
2311	3.602
2312	3.586
2313	3.644
2314	3.944
2315	3.992
2316	4.02
2317	3.848
2318	3.83
2319	3.823
2320	4.06
2321	4.059
2322	3.965
2323	4.023
2324	4.135
2325	4.605
2326	4.663
2327	4.874
2328	4.233
2329	4.557
2330	4.821
2331	4.861
2332	4.582
2333	4.53
2334	4.608
2335	4.299
2336	4.638
2337	4.421
2338	4.399
2339	4.594
2340	4.4
2341	4.42
2342	4.446
2343	4.704
2344	4.849
2345	4.61
2346	4.785
2347	4.682
2348	4.469
2349	4.615
2350	4.607
2351	4.453
2352	4.439
2353	4.472
2354	4.577
2355	4.399
2356	3.792
2357	3.97
2358	4.218
2359	4.293
2360	4.635
2361	4.689
2362	3.967
2363	4.568
2364	4.768
2365	4.633
2366	4.207
2367	4.109
2368	3.912
2369	3.966
2370	3.948
2371	3.98
2372	3.978
2373	4.239
2374	3.78
2375	3.857
2376	4.003
2377	3.534
2378	3.563
2379	3.872
2380	3.806
2381	3.811
2382	3.971
2383	4.509
2384	4.486
2385	4.192
2386	4.068
2387	3.983
2388	3.835
2389	4.004
2390	4.173
2391	4.335
2392	4.366
2393	4.244
2394	4.248
2395	4.473
2396	4.534
2397	4.479
2398	4.33
2399	4.31
2400	4.02
2401	3.773
2402	3.646
2403	3.695
2404	3.788
2405	3.751
2406	3.697
2407	3.705
2408	3.835
2409	4.049
2410	3.809
2411	3.879
2412	3.805
2413	3.695
2414	3.985
2415	4.05
2416	3.662
2417	3.833
2418	3.67
2419	3.975
2420	4.626
2421	4.445
2422	4.338
2423	4.101
2424	4.108
2425	4.128
2426	3.986
2427	3.901
2428	4.113
2429	4.188
2430	4.177
2431	4.126
2432	3.822
2433	3.963
2434	3.802
2435	4.122
2436	4.314
2437	3.887
2438	3.975
2439	3.966
2440	4.409
2441	4.25
2442	4.351
2443	4.354
2444	4.449
2445	4.495
2446	4.386
2447	4.746
2448	4.732
2449	4.846
2450	4.8
2451	4.799
2452	4.66
2453	4.718
2454	4.873
2455	4.727
2456	4.763
2457	5.212
2458	4.36
2459	4.59
2460	4.3
2461	4.257
2462	4.636
2463	3.991
2464	3.975
2465	4.008
2466	4.089
2467	4.707
2468	4.561
2469	4.053
2470	3.928
2471	3.723
2472	3.676
2473	3.97
2474	4.011
2475	4.028
2476	4.061
2477	3.998
2478	4.007
2479	4.288
2480	4.404
2481	4.59
2482	4.674
2483	4.645
2484	3.904
2485	3.938
2486	4.035
2487	4.146
2488	4.254
2489	4.227
2490	4.097
2491	4.049
2492	4.036
2493	3.766
2494	3.81
2495	4.101
2496	4.205
2497	4.089
2498	3.878
2499	4.231
2500	4.081
2501	4.228
2502	4.502
2503	4.421
2504	3.951
2505	4.104
2506	4.075
2507	4.102
2508	4.105
2509	4.217
2510	4.435
2511	3.968
2512	3.516
2513	4.109
2514	4.19
2515	4.195
2516	3.948
2517	3.877
2518	4.19
2519	3.892
2520	4.527
2521	4.15
2522	4.03
2523	4.202
2524	4.372
2525	4.383
2526	3.992
2527	3.711
2528	3.791
2529	3.673
2530	3.331
2531	3.572
2532	3.422
2533	3.627
2534	4.331
2535	4.26
2536	5.141
2537	5.039
2538	4.976
2539	5.243
2540	5.09
2541	5.499
2542	5.211
2543	5.058
2544	4.867
2545	4.648
2546	4.699
2547	4.58
2548	4.369
2549	4.299
2550	4.704
2551	4.375
2552	4.19
2553	4.3
2554	4.398
2555	4.128
2556	4.158
2557	4.217
2558	4.094
2559	4.022
2560	3.868
2561	3.995
2562	4.426
2563	4.751
2564	4.745
2565	4.88
2566	4.531
2567	4.682
2568	4.77
2569	4.759
2570	4.756
2571	5.046
2572	4.592
2573	4.541
2574	4.627
2575	5.017
2576	4.755
2577	4.769
2578	5.104
2579	4.98
2580	4.695
2581	4.686
2582	4.864
2583	5.015
2584	4.986
2585	4.624
2586	4.265
2587	4.261
2588	4.265
2589	4.584
2590	4.612
2591	4.426
2592	4.276
2593	4.548
2594	4.836
2595	4.256
2596	4.392
2597	4.351
2598	4.026
2599	3.78
2600	4.223
2601	3.905
2602	3.774
2603	3.855
2604	4.152
2605	4.464
2606	3.959
2607	3.591
2608	3.772
2609	3.743
2610	4.583
2611	4.507
2612	4.76
2613	4.848
2614	4.759
2615	4.741
2616	4.53
2617	4.6
2618	4.78
2619	4.877
2620	4.53
2621	4.759
2622	4.929
2623	4.653
2624	4.637
2625	4.261
2626	4.543
2627	4.208
2628	4.204
2629	4.093
2630	4.057
2631	4.024
2632	4.037
2633	3.524
2634	3.417
2635	3.448
2636	3.47
2637	3.723
2638	3.556
2639	3.581
2640	3.728
2641	3.752
2642	4.078
2643	3.962
2644	3.979
2645	3.921
2646	3.984
2647	4.479
2648	4.602
2649	4.444
2650	4.244
2651	4.1
2652	4.37
2653	4.476
2654	4.532
2655	4.822
2656	4.694
2657	4.383
2658	4.209
2659	3.922
2660	4.39
2661	4.265
2662	3.966
2663	3.698
2664	3.668
2665	3.852
2666	3.952
2667	4.108
2668	4.209
2669	4.294
2670	4.229
2671	4.052
2672	4.04
2673	4.08
2674	4.09
2675	3.906
2676	4.257
2677	4.272
2678	4.378
2679	4.449
2680	4.325
2681	4.469
2682	4.446
2683	4.323
2684	4.445
2685	3.854
2686	3.906
2687	4.253
2688	3.936
2689	4.032
2690	3.39
2691	3.705
2692	3.669
2693	4.056
2694	4.336
2695	4.348
2696	4.444
2697	4.434
2698	3.733
2699	3.378
2700	3.287
2701	3.485
2702	3.423
2703	3.413
2704	3.753
2705	3.887
2706	4.118
2707	4.483
2708	4.648
2709	5.002
2710	4.737
2711	4.773
2712	4.947
2713	4.755
2714	4.553
2715	4.56
2716	4.952
2717	4.512
2718	4.966
2719	4.894
2720	4.461
2721	4.002
2722	4.121
2723	4.107
2724	3.788
2725	4.123
2726	4.128
2727	3.797
2728	4.209
2729	4.162
2730	3.923
2731	4.096
2732	3.967
2733	3.829
2734	3.675
2735	3.78
2736	4.082
2737	4.039
2738	3.819
2739	3.797
2740	4.003
2741	4.058
2742	4.132
2743	4.711
2744	4.146
2745	4.055
2746	3.701
2747	3.6
2748	4.253
2749	3.923
2750	4.02
2751	4.135
2752	4.115
2753	4.479
2754	4.429
2755	4.5
2756	4.371
2757	4.163
2758	4.247
2759	4.073
2760	3.521
2761	3.995
2762	4.005
2763	3.991
2764	4.007
2765	4.245
2766	4.249
2767	4.09
2768	4.244
2769	4.241
2770	4.23
2771	3.94
2772	4.042
2773	4.224
2774	4.219
2775	4.198
2776	4.127
2777	4.072
2778	4.159
2779	4.404
2780	4.74
2781	4.627
2782	4.669
2783	4.855
2784	4.528
2785	4.227
2786	4.377
2787	3.964
2788	3.739
2789	3.645
2790	3.654
2791	3.694
2792	3.733
2793	3.848
2794	3.779
2795	3.786
2796	4.303
2797	4.386
2798	4.543
2799	4.304
2800	4.641
2801	4.721
2802	4.742
2803	4.424
2804	4.04
2805	4.072
2806	4.085
2807	3.918
2808	3.977
2809	4.007
2810	3.933
2811	3.912
2812	3.906
2813	4.178
2814	3.991
2815	3.571
2816	4.013
2817	3.975
2818	4.154
2819	4.275
2820	4.102
2821	4.42
2822	4.349
2823	4.304
2824	4.165
2825	4.242
2826	4.425
2827	4.443
2828	4.833
2829	4.732
2830	4.41
2831	4.379
2832	4.178
2833	4.242
2834	4.368
2835	4.416
2836	4.455
2837	4.509
2838	4.517
2839	4.531
2840	4.585
2841	4.814
2842	5.127
2843	4.79
2844	4.492
2845	5.289
2846	5.371
2847	5.346
2848	5.037
2849	5.306
2850	4.886
2851	4.773
2852	4.937
2853	5.586
2854	5.294
2855	4.998
2856	4.992
2857	4.356
2858	4.592
2859	5.179
2860	5.214
2861	5.455
2862	5.311
2863	5.215
2864	4.852
2865	5.127
2866	5.098
2867	4.687
2868	4.17
2869	4.186
2870	4.202
2871	4.191
2872	4.019
2873	3.941
2874	3.89
2875	3.891
2876	3.926
2877	3.932
2878	3.926
2879	3.778
2880	3.529
2881	3.941
2882	4.003
2883	4.298
2884	4.539
2885	4.494
2886	4.367
2887	4.054
2888	4.143
2889	3.998
2890	4.028
2891	4.43
2892	4.527
2893	4.622
2894	4.319
2895	4.241
2896	4.257
2897	3.997
2898	4.189
2899	4.417
2900	4.449
2901	4.429
2902	4.443
2903	3.666
2904	3.788
2905	3.509
2906	3.701
2907	3.675
2908	3.203
2909	3.189
2910	3.307
2911	3.353
2912	3.468
2913	3.461
2914	3.439
2915	3.696
2916	3.75
2917	4.084
2918	3.849
2919	3.802
2920	4.019
2921	3.99
2922	3.976
2923	4.06
2924	4.031
2925	3.936
2926	3.693
2927	4.051
2928	3.951
2929	4.142
2930	3.805
2931	4.072
2932	3.862
2933	3.824
2934	3.883
2935	3.903
2936	3.756
2937	4.004
2938	4.501
2939	4.777
2940	4.555
2941	4.96
2942	4.723
2943	4.816
2944	4.758
2945	4.808
2946	4.89
2947	5.046
2948	4.663
2949	5.02
2950	4.993
2951	4.934
2952	5.105
2953	5.484
2954	5.459
2955	5.434
2956	5.593
2957	5.938
2958	4.746
2959	4.718
2960	4.783
2961	4.659
2962	4.198
2963	4.034
2964	4.268
2965	4.263
2966	4.149
2967	4.344
2968	4.484
2969	4.612
2970	4.692
2971	4.664
2972	4.608
2973	4.478
2974	4.506
2975	4.104
2976	4.33
2977	4.302
2978	4.027
2979	4.222
2980	4.164
2981	4.403
2982	4.383
2983	4.338
2984	4.376
2985	4.307
2986	4.205
2987	4.269
2988	4.437
2989	4.791
2990	4.673
2991	4.497
2992	4.278
2993	4.421
2994	4.54
2995	4.22
2996	4.202
2997	3.949
2998	4.373
2999	4.649
3000	4.974
